time,slave_id,packet_loss_probability,actual_loss_rate,information_age,predecessor_state_time,predecessor_position,slave_position,predecessor_velocity,slave_velocity,actual_distance,desired_distance,distance_error,velocity_error,acceleration,total_packets,received_packets,lost_packets
0.2,2,0.1,0.5,0.0,0.2,-20.971349999999997,-47.97836475,20.186500000000002,20.2163525,29.028650000000003,25.0,4.0286500000000025,0.18650000000000233,2.163525000000003,2,1,1
0.30000000000000004,2,0.1,0.6666666666666666,0.10000000000000003,0.2,-20.971349999999997,-45.94801500875,20.186500000000002,20.3034974125,27.00701475,25.2163525,1.7906622500000005,-0.02985249999999695,0.8714491250000027,3,1,2
0.4,2,0.1,0.5,0.0,0.4,-16.912849853749996,-43.898841476387496,20.324178962500003,20.491735323625,29.035165155,25.3034974125,3.731667742500001,0.020681550000002602,1.8823791112500026,4,2,2
0.5,2,0.1,0.4,0.0,0.5,-14.875082034743746,-41.8329202805034,20.377678190062504,20.659211958840938,29.023759441643747,25.491735323625,3.5320241180187466,-0.11405713356249692,1.6747663521593759,5,3,2
0.6,2,0.1,0.3333333333333333,0.0,0.6,-12.83284862203459,-39.752189808775164,20.422334127091567,20.80730471728238,29.000071658468812,25.659211958840938,3.340859699627874,-0.23687783174937138,1.4809275844144398,6,4,2
0.7,2,0.1,0.2857142857142857,0.0,0.7,-10.78694130986745,-37.65845547090369,20.45907312167139,20.93734337871477,28.965248498907712,25.80730471728238,3.157943781625331,-0.34823159561099004,1.3003866143238736,7,5,2
0.7999999999999999,2,0.1,0.25,0.0,0.7999999999999999,-8.7380672417327,-35.55339473035887,20.488740681347483,21.050607405448197,28.92038822917099,25.93734337871477,2.9830448504562206,-0.448602697367285,1.1326402673342824,8,6,2
0.8999999999999999,2,0.1,0.2222222222222222,0.0,0.8999999999999999,-6.686856466246805,-33.43856233272544,20.512107754858945,21.14832397633425,28.866538264112062,26.050607405448197,2.815930858663865,-0.5384996505892516,0.9771657088605312,9,7,2
0.9999999999999999,2,0.1,0.2,0.0,0.9999999999999999,-4.633868809242843,-31.31539566660663,20.529876570039622,21.231666661188097,28.804693523482598,26.14832397633425,2.6563695471483477,-0.6184474062946279,0.8334268485384715,10,8,2
1.0999999999999999,2,0.1,0.18181818181818182,0.0,1.0999999999999999,-2.5796002036031815,-29.185220201317076,20.542686056396615,21.301754652895546,28.73579546300345,26.231666661188097,2.5041288018153516,-0.6889806047914817,0.7008799170744904,11,9,2
1.2,2,0.1,0.16666666666666666,0.0,1.2,-0.5244885156786601,-27.04925495305301,20.551116879245214,21.359652482640662,28.660731685638417,26.301754652895546,2.358977032742871,-0.7506377736503325,0.5789782974511695,12,10,2
1.3,2,0.1,0.15384615384615385,0.0,1.3,1.521081095394067,-24.90946793793522,20.45569611072727,21.397870151177912,28.570336048447075,26.359652482640662,2.210683565806413,-0.9039563719133916,0.38217668537249305,13,11,2
1.4000000000000001,2,0.1,0.14285714285714285,0.0,1.4000000000000001,3.5681212515503695,-22.76670207634281,20.470401561563023,21.427658615924106,28.477589189485588,26.397870151177912,2.079719038307676,-0.9274685896148895,0.29788464746192633,14,12,2
1.5000000000000002,2,0.1,0.13333333333333333,0.0,1.5000000000000002,5.6062055811486005,-20.622584492102096,20.380843295982313,21.441175842407127,28.37290765749141,26.427658615924106,1.9452490415673047,-1.0468153199417927,0.13517226483021816,15,13,2
1.6000000000000003,2,0.1,0.125,0.0,1.6000000000000003,7.646307919993319,-18.47764954464462,20.401023388447182,21.449349474574745,28.268892412095415,26.441175842407127,1.8277165696882882,-1.0401524539599443,0.0817363216761886,16,14,2
1.7000000000000004,2,0.1,0.11764705882352941,0.0,1.7000000000000004,9.687965415188257,-16.332395465941858,20.416574951949382,21.452540787027623,28.16561495983288,26.449349474574745,1.716265485258134,-1.0327745226253633,0.03191312452877637,17,15,2
1.8000000000000005,2,0.1,0.1111111111111111,0.0,1.8000000000000005,11.730767608931913,-14.187284426596593,20.42802193743655,21.451110393452645,28.06316307487377,26.452540787027623,1.610622287846148,-1.0245188495910718,-0.014303935749783392,18,16,2
1.9000000000000006,2,0.1,0.10526315789473684,0.0,1.9000000000000006,13.774351679444234,-12.042742916195023,20.435840705123205,21.445415104015698,27.961636106040828,26.451110393452645,1.5105257125881835,-1.0152696883294396,-0.05695289436946005,19,17,2
2.0000000000000004,2,0.1,0.1,0.0,2.0000000000000004,15.818398062392731,-9.899162386616839,20.440463829484976,21.435805295781844,27.861140978587756,26.445415104015698,1.4157258745720576,-1.0049512745307219,-0.09609808233854877,20,18,2
2.1000000000000005,2,0.1,0.09523809523809523,0.0,2.1000000000000005,17.86262642524596,-7.756900112796245,20.442283628532294,21.422622738205927,27.7617888118628,26.435805295781844,1.3259835160809565,-0.9935216672495493,-0.1318255757591612,21,19,2
2.2000000000000006,2,0.1,0.09090909090909091,0.0,2.2000000000000006,19.90679196880204,-5.616280230679852,20.441655435560797,21.406198821163933,27.663692081598285,26.422622738205927,1.2410693433923576,-0.98096730264513,-0.1642391704199252,22,20,2
2.3000000000000007,2,0.1,0.08695652173913043,0.0,2.3000000000000007,21.95068203185182,-3.477594916881949,20.43890063049779,21.386853137979028,27.56696226253167,26.406198821163933,1.1607634413677381,-0.967298190666142,-0.1934568318490446,23,21,2
2.400000000000001,2,0.1,0.08333333333333333,0.0,2.400000000000001,23.994112976545868,-1.3411056788351106,20.43430944694049,21.364892380468383,27.471707893427816,26.386853137979028,1.084854755448788,-0.9525436910385388,-0.21960757510643703,24,22,2
2.500000000000001,2,0.1,0.12,0.10000000000000009,2.400000000000001,23.994112976545868,0.7827905271180677,20.43430944694049,21.238962059531783,25.335218655380977,26.364892380468383,-1.029673725087406,-0.9305829335278943,-1.2593032093660184,25,22,3
2.600000000000001,2,0.1,0.11538461538461539,0.0,2.600000000000001,28.078991187470177,2.905426337912951,20.42063853923216,21.22635810794883,27.29620066035211,26.238962059531783,1.0572386008203267,-0.8183235202996215,-0.12603951582953388,26,23,3
2.700000000000001,2,0.1,0.14814814814814814,0.10000000000000009,2.600000000000001,28.078991187470177,5.016352425866143,20.42063853923216,21.109260879531917,25.173564849557227,26.22635810794883,-1.0527932583916026,-0.8057195687166683,-1.1709722841691361,27,23,4
2.800000000000001,2,0.1,0.14285714285714285,0.0,2.800000000000001,32.16043534489278,7.126798021816294,20.40243560446757,21.104455959501504,27.14408291902664,26.109260879531917,1.034822039494724,-0.7068252750643467,-0.0480492003041153,28,24,4
2.9000000000000012,2,0.1,0.13793103448275862,0.0,2.9000000000000012,34.199645065757,9.236386703181765,20.392097208642145,21.095886813654715,27.072847043940705,26.104455959501504,0.968391084439201,-0.7123587508593587,-0.0856914584678865,29,25,4
3.0000000000000013,2,0.1,0.13333333333333333,0.0,3.0000000000000013,36.23775929758008,11.344784857487564,20.381142318230815,21.083981543057984,27.001372594398312,26.095886813654715,0.9054857807435965,-0.7147444954239006,-0.1190527059673222,30,26,4
3.1000000000000014,2,0.1,0.12903225806451613,0.0,3.1000000000000014,38.27472988277826,13.451698623675917,20.369705851981806,21.069137661883524,26.929945025290696,26.083981543057984,0.8459634822327118,-0.7142756910761783,-0.14843881174458673,31,27,4
3.2000000000000015,2,0.1,0.125,0.0,3.2000000000000015,40.310520642486786,15.55687097113052,20.35790759708526,21.05172347454603,26.85882201881087,26.069137661883524,0.7896843569273457,-0.711230064798265,-0.17414187337493914,32,28,4
3.3000000000000016,2,0.1,0.12121212121212122,0.0,3.3000000000000016,42.34510600022077,17.660078917180194,20.345853577339835,21.032079460496746,26.788235029090245,26.05172347454603,0.7365115545442151,-0.7058698972061954,-0.19644014049284875,33,29,4
3.4000000000000017,2,0.1,0.11764705882352941,0.0,3.4000000000000017,44.37846973144823,19.761130882812946,20.333637312274618,21.01051965632754,26.718390814268034,26.032079460496746,0.6863113537712877,-0.6984421482221279,-0.21559804169205854,34,30,4
3.5000000000000018,2,0.1,0.14285714285714285,0.10000000000000009,3.4000000000000017,44.37846973144823,21.849801885654816,20.333637312274618,20.88671002841869,24.61733884863528,26.01051965632754,-1.3931808076922572,-0.6768823440529204,-1.2380962790884649,35,30,5
3.600000000000002,2,0.1,0.1388888888888889,0.0,3.600000000000002,48.42285747464835,23.93659122772737,20.222536456894716,20.867893420725515,26.573055588993537,25.88671002841869,0.6863455605748463,-0.6641735715239747,-0.1881660769317567,36,31,5
3.700000000000002,2,0.1,0.13513513513513514,0.0,3.700000000000002,50.445103859024954,26.021420229237105,20.222463843765986,20.848290015097355,26.508512631297585,25.867893420725515,0.6406192105720692,-0.6454295769595291,-0.19603405628158865,37,32,5
3.800000000000002,2,0.1,0.13157894736842105,0.0,3.800000000000002,52.46723269413747,28.104220829684078,20.22128835112516,20.82800600446973,26.445812464900367,25.848290015097355,0.5975224498030123,-0.6270016639721945,-0.2028401062762495,38,33,5
3.900000000000002,2,0.1,0.1282051282051282,0.0,3.900000000000002,54.479148617214676,30.184085264856773,20.119159230772016,20.798644351726956,26.3749277875306,25.82800600446973,0.546921783060867,-0.7088467736977151,-0.2936165274277386,39,34,5
4.000000000000002,2,0.1,0.125,0.0,4.000000000000002,56.49211972720577,32.26114518456805,20.12971109991092,20.770599197112777,26.308034462348996,25.798644351726956,0.5093901106220393,-0.6689332518160356,-0.2804515461418088,40,35,5
4.100000000000001,2,0.1,0.12195121951219512,0.0,4.100000000000001,58.49594399426199,34.33466725012983,20.038242670562212,20.73522065561779,26.23479880969394,25.770599197112777,0.46419961258116516,-0.7323565265505643,-0.3537854149498688,41,36,5
4.200000000000001,2,0.1,0.11904761904761904,0.0,4.200000000000001,60.50179138662959,36.404934859240484,20.058473923676026,20.702676091106547,26.16712413649976,25.73522065561779,0.4319034808819673,-0.6767467319417655,-0.3254456451124288,42,37,5
4.300000000000001,2,0.1,0.11627906976744186,0.0,4.300000000000001,62.509369661056255,38.47219611512997,20.07578274426666,20.672612558894816,26.10443480181577,25.702676091106547,0.401758710709224,-0.6268933468398856,-0.3006353221172965,43,38,5
4.4,2,0.1,0.11363636363636363,0.0,4.4,64.50841591150217,40.53581820677135,19.99046250445918,20.636220916413833,26.0362197963722,25.672612558894816,0.3636072374773853,-0.6821500544356347,-0.3639164248098151,44,39,5
4.5,2,0.1,0.13333333333333333,0.09999999999999964,4.4,64.50841591150217,42.585956115058686,19.99046250445918,20.50137908287331,23.972597704730816,25.636220916413833,-1.6636232116830172,-0.6457584119546524,-1.3484183354052306,45,39,6
4.6,2,0.1,0.13043478260869565,0.0,4.6,68.50391034723091,44.63367516862139,19.938662773983182,20.477190535627045,25.917954232172228,25.50137908287331,0.41657514929891803,-0.5627163088901277,-0.24188547246264314,46,40,6
4.699999999999999,2,0.1,0.1276595744680851,0.0,4.699999999999999,70.5010544568313,46.67929917043002,19.971441096003822,20.45624001808633,25.86737928820991,25.477190535627045,0.39018875258286556,-0.5057494396232229,-0.20950517540714558,47,41,6
4.799999999999999,2,0.1,0.125,0.0,4.799999999999999,72.50106455989948,48.72310168719633,20.000101030681762,20.43802516766312,25.821765389469455,25.45624001808633,0.365525371383125,-0.45613898740456804,-0.18214850423209195,48,42,6
4.899999999999999,2,0.1,0.12244897959183673,0.0,4.899999999999999,74.50356802676929,50.76531248583048,20.025034668698158,20.422107986341416,25.780466339572953,25.43802516766312,0.34244117190983303,-0.4129904989649624,-0.15917181321705343,49,43,6
4.999999999999998,2,0.1,0.12,0.0,4.999999999999998,76.50822820281218,52.80612327331052,20.046601760428935,20.408107874800432,25.7429157169817,25.422107986341416,0.3208077306402828,-0.3755062259124813,-0.14000111540984367,50,44,6
5.099999999999998,2,0.1,0.11764705882352941,0.0,5.099999999999998,78.51474141495544,54.845692806097844,20.065132121432566,20.395695327873227,25.70861814164492,25.408107874800432,0.300510266844487,-0.3429757533678668,-0.12412546927204993,51,45,6
5.1999999999999975,2,0.1,0.11538461538461539,0.0,5.1999999999999975,80.5228342024453,56.88415142960374,20.08092787489856,20.384586235058965,25.67714139634745,25.395695327873227,0.2814460684742244,-0.31476745297466735,-0.11109092814262173,52,46,6
5.299999999999997,2,0.1,0.11320754716981132,0.0,5.299999999999997,82.53226075654925,58.921605103016915,20.094265541039483,20.374536734131734,25.64810932694551,25.384586235058965,0.2635230918865439,-0.29032069401948135,-0.10049500927231314,53,47,6
5.399999999999997,2,0.1,0.1111111111111111,0.0,5.399999999999997,84.54280055483694,60.95813896000849,20.105397982876887,20.36533856991576,25.62119545182003,25.374536734131734,0.24665871768829462,-0.26913875125484665,-0.09198164215973004,54,48,6
5.4999999999999964,2,0.1,0.10909090909090909,0.0,5.4999999999999964,86.55425617657305,62.99382045141287,20.114556217361045,20.356814914043824,25.596117216564558,25.36533856991576,0.23077864664879755,-0.25078235255471526,-0.08523655871937344,55,49,6
5.599999999999996,2,0.1,0.10714285714285714,0.0,5.599999999999996,88.5664512866006,65.02870211191282,20.121951100275457,20.34881660499955,25.572630835187724,25.356814914043824,0.2158159211438999,-0.23486381376836718,-0.07998309044274379,56,50,6
5.699999999999996,2,0.1,0.10526315789473684,0.0,5.699999999999996,90.57922877589156,67.06282398901095,20.127774892909617,20.341218770981314,25.550526663978744,25.34881660499955,0.20171005897919514,-0.2210417120899315,-0.07597834018234764,57,51,6
5.799999999999995,2,0.1,0.10344827586206896,0.0,5.799999999999995,92.59244904769524,69.09621576912404,20.132202718036787,20.3339178011309,25.52962505868429,25.341218770981314,0.18840628770297485,-0.20901605294452708,-0.07300969850413425,58,52,6
5.899999999999995,2,0.1,0.1016949152542373,0.0,5.899999999999995,94.59598843892596,71.1280486324699,20.035393912307242,20.31832863345856,25.499772669801914,25.3339178011309,0.16585486867101196,-0.29852388882365943,-0.15589167672342158,59,53,6
5.999999999999995,2,0.1,0.1,0.0,5.999999999999995,96.58108776710206,73.15681636550804,19.850993281761003,20.287677330381435,25.453039134632164,25.31832863345856,0.13471050117360406,-0.4673353516975567,-0.30651303077124337,60,54,6
6.099999999999994,2,0.1,0.09836065573770492,0.0,6.099999999999994,98.54021874377976,75.18049178327679,19.59130976677697,20.23675417768759,25.383402378271725,25.287677330381435,0.09572504789029068,-0.6963675636044648,-0.5092315269384265,61,55,6
6.199999999999994,2,0.1,0.11290322580645161,0.09999999999999964,6.099999999999994,98.54021874377976,77.18961850967234,19.59130976677697,20.09126726395551,23.359726960502968,25.23675417768759,-1.8770272171846223,-0.6454444109106205,-1.4548691373208076,62,55,7
6.299999999999994,2,0.1,0.1111111111111111,0.0,6.299999999999994,102.48049307648351,79.19689565260757,19.735314767130546,20.072771429352294,25.29087456681117,25.09126726395551,0.19960730285566086,-0.3559524968249619,-0.18495834603213906,63,56,7
6.399999999999993,2,0.1,0.109375,0.0,6.399999999999993,104.46006299584145,81.20290819722602,19.7956991935794,20.060125446184543,25.26316734323389,25.072771429352294,0.19039591388159494,-0.27707223577289497,-0.1264598316775185,64,57,7
6.499999999999993,2,0.1,0.1076923076923077,0.0,6.499999999999993,106.44498851070365,83.20814355380044,19.849255148622003,20.052353565744195,25.24208031347763,25.060125446184543,0.1819548672930864,-0.21087029756253983,-0.07771880440348866,65,58,7
6.5999999999999925,2,0.1,0.10606060606060606,0.0,6.5999999999999925,108.43464876608024,85.21300366051172,19.89660255376596,20.048601067112717,25.226505212279804,25.052353565744195,0.17415164653560922,-0.1557510119782357,-0.03752498631478396,66,59,7
6.699999999999992,2,0.1,0.1044776119402985,0.0,6.699999999999992,110.42847994442748,87.21781582903787,19.938311783472372,20.04812168526164,25.215476283915763,25.048601067112717,0.16687521680304584,-0.11028928364034485,-0.004793818510752959,67,60,7
6.799999999999992,2,0.1,0.11764705882352941,0.09999999999999964,6.699999999999992,110.42847994442748,89.21256223050037,19.938311783472372,19.9474640146249,23.210664115389605,25.04812168526164,-1.8374575698720363,-0.1098099017892693,-1.0065767063674336,68,60,8
